image_id,gt_len,pred_text_len,pred_len_from_head,is_correct
2629,12,12,12,1
2630,21,21,21,1
2631,21,21,21,1
2632,21,21,21,1
2633,21,21,21,1
2634,21,21,21,1
2635,21,21,21,1
2636,21,21,21,1
2637,21,21,21,1
2638,21,21,21,1
2639,21,21,21,1
2640,12,12,12,1
2641,21,21,21,1
2642,12,36,12,0
2643,21,21,21,1
2644,21,21,21,1
2645,21,21,21,1
2646,21,21,21,1
2647,21,21,21,1
2648,21,21,21,1
2649,21,21,21,1
2650,21,21,21,1
2651,21,21,21,1
2652,12,12,12,1
2653,21,21,21,1
2654,21,21,21,1
2655,19,19,19,1
2656,19,19,19,1
2657,19,19,19,1
2658,8,8,8,1
2659,20,20,20,1
2660,22,22,22,1
2661,22,22,22,1
2662,22,22,22,1
2663,22,22,22,0
2664,22,22,22,1
2665,22,22,22,1
2666,22,22,22,1
2667,22,22,22,1
2668,18,18,18,1
2669,18,18,18,1
2670,18,18,18,1
2671,18,18,18,1
2672,11,11,11,1
2673,8,8,8,1
2674,12,12,12,1
2675,21,21,21,1
2676,21,21,21,1
2677,21,21,21,1
2678,21,21,21,1
2679,21,21,21,1
2680,9,9,9,0
2681,21,21,21,1
2682,12,12,12,0
2683,12,12,12,1
2684,12,12,12,1
2685,21,21,21,1
2686,12,12,12,1
2687,21,21,21,0
2688,21,21,21,1
2689,12,12,12,1
2690,21,21,21,1
2691,12,12,11,1
2692,21,21,21,0
2693,21,21,21,1
2694,21,21,21,1
2695,21,21,21,1
2696,21,21,21,1
2697,21,21,21,1
2698,21,21,21,1
2699,21,21,21,1
2700,21,21,21,1
2701,21,21,21,1
2702,12,12,12,1
2703,21,21,21,1
2704,21,21,21,1
2705,21,21,21,1
2706,21,21,21,1
2707,21,21,21,1
2708,21,21,21,1
2709,21,21,21,0
2710,21,21,21,1
2711,21,21,21,1
2712,21,21,21,1
2713,21,21,21,1
2714,21,21,21,0
2715,21,21,21,1
2716,31,31,31,1
2717,21,21,21,1
2718,9,9,9,1
2719,9,9,9,1
2720,21,21,21,1
2721,21,21,21,1
2722,21,21,21,1
2723,21,21,21,1
2724,21,21,21,1
2725,21,21,21,1
2726,12,12,12,1
2727,21,21,21,1
2728,9,9,9,1
2729,12,12,12,1
2730,21,21,21,1
2731,21,21,21,1
2732,12,12,12,1
2733,21,21,21,1
2734,11,11,11,1
2735,21,21,21,1
2736,12,12,12,1
2737,21,21,21,1
2738,12,12,12,1
2739,21,21,21,1
2740,21,21,21,1
2741,21,21,21,1
2742,21,21,21,1
2743,21,21,21,1
2744,15,15,14,1
2745,15,15,17,1
2746,12,12,12,1
2747,21,21,21,1
2748,21,9,28,0
2749,21,21,21,0
2750,12,12,12,1
2751,21,21,21,1
2752,21,21,21,1
2753,21,21,21,1
2754,21,21,21,1
2755,20,20,20,1
2756,11,11,11,1
2757,20,20,20,1
2758,20,20,20,1
2759,11,11,11,1
2760,20,20,20,1
2761,20,20,20,1
2762,8,8,8,1
2763,20,20,20,1
2764,39,39,39,1
2765,12,12,12,1
2766,9,12,12,0
2767,23,23,23,1
2768,12,12,12,1
2769,9,9,9,1
2770,9,9,9,0
2771,8,8,8,1
2772,20,20,20,1
2773,10,10,10,1
2774,11,11,11,1
2775,11,11,10,1
2776,20,20,20,1
2777,20,20,20,1
2778,20,20,20,1
2779,11,11,11,1
2780,24,24,24,1
2781,24,24,24,1
2782,24,24,24,1
2783,24,24,24,1
2784,24,24,24,1
2785,24,24,24,1
2786,24,24,24,1
2787,24,24,24,1
2788,9,9,9,0
2789,12,12,12,1
2790,21,21,21,1
2791,12,12,12,1
2792,21,21,21,1
2793,12,12,12,1
2794,21,21,21,1
2795,21,21,21,1
2796,21,21,21,1
2797,21,21,21,1
2798,12,12,12,1
2799,36,36,34,1
2800,12,12,12,1
2801,12,12,12,1
2802,22,22,22,1
2803,22,22,22,1
2804,20,20,20,1
2805,20,20,20,1
2806,20,20,20,1
2807,11,11,11,1
2808,20,20,20,1
2809,14,14,20,1
2810,14,14,17,1
2811,11,11,11,1
2812,22,22,22,1
2813,11,11,11,1
2814,22,22,22,1
2815,22,22,22,1
2816,11,11,11,1
2817,11,11,11,0
2818,8,8,8,1
2819,8,8,8,1
2820,17,17,17,1
2821,10,10,10,1
2822,10,10,11,1
2823,17,17,17,1
2824,19,19,20,1
2825,20,20,20,1
2826,20,20,20,1
2827,20,20,20,1
2828,20,20,20,1
2829,20,20,20,1
2830,20,20,20,1
2831,20,20,20,1
2832,20,20,20,1
2833,21,20,20,0
2834,23,23,23,1
2835,23,23,23,1
2836,23,23,23,1
2837,23,23,21,1
2838,23,23,23,1
2839,23,23,23,1
2840,23,23,23,1
2841,23,23,23,1
2842,12,12,12,1
2843,12,12,12,1
2844,23,23,23,1
2845,23,23,23,1
2846,12,12,12,1
2847,12,12,12,1
2848,23,23,23,1
2849,12,12,12,1
2850,12,12,12,1
2851,12,12,12,0
2852,12,12,12,1
2853,23,23,23,1
2854,12,12,12,0
2855,23,23,23,1
2856,9,12,9,0
2857,12,12,12,1
2858,9,9,9,0
2859,9,9,9,1
2860,23,23,23,1
2861,12,12,12,1
2862,12,12,12,1
2863,12,12,12,1
2864,12,12,12,1
2865,12,12,12,1
2866,23,23,23,1
2867,23,23,23,1
2868,9,9,9,1
2869,9,9,9,1
2870,9,9,9,1
2871,12,12,12,1
2872,9,9,9,1
2873,12,12,12,1
2874,9,9,9,1
2875,12,12,12,1
2876,12,12,12,1
2877,23,23,23,1
2878,12,12,12,1
2879,9,9,9,1
2880,9,9,9,1
2881,9,9,9,1
2882,33,33,33,1
2883,21,21,21,1
2884,21,21,21,1
2885,11,11,11,1
2886,11,11,11,1
2887,19,19,19,1
2888,19,19,19,1
2889,11,11,11,1
2890,19,19,9,1
2891,19,19,19,1
2892,34,34,34,1
2893,8,8,8,1
2894,8,8,8,1
2895,19,19,19,1
2896,10,11,11,0
2897,10,10,11,1
2898,8,8,8,1
2899,8,8,8,1
2900,8,8,8,1
2901,19,19,19,1
2902,19,19,19,1
2903,19,19,19,1
2904,11,11,11,1
2905,11,11,11,1
2906,19,19,19,1
2907,11,11,11,1
2908,29,29,29,1
2909,11,11,11,0
2910,8,8,8,1
2911,11,11,11,1
2912,11,11,11,1
2913,19,19,19,1
2914,11,11,11,1
2915,19,19,19,1
2916,11,11,11,1
2917,19,19,19,1
2918,19,19,19,1
2919,19,19,19,1
2920,19,19,19,1
2921,11,11,11,1
2922,11,11,11,1
2923,19,19,19,1
2924,19,8,8,0
2925,19,19,19,1
2926,19,19,19,1
2927,8,8,8,1
2928,10,10,10,1
2929,11,11,11,1
2930,8,8,8,1
2931,19,19,19,1
2932,11,11,11,1
2933,19,19,19,1
2934,19,19,19,1
2935,19,19,19,1
2936,11,11,11,1
2937,8,8,8,1
2938,11,11,11,1
2939,11,11,11,1
2940,19,19,19,1
2941,19,19,19,1
2942,19,19,19,1
2943,19,19,19,1
2944,19,19,19,1
2945,19,19,19,1
2946,19,19,19,1
2947,11,11,11,1
2948,8,8,8,1
2949,8,8,8,1
2950,19,19,19,1
2951,19,19,19,1
2952,19,19,19,1
2953,19,19,19,1
2954,19,19,19,1
2955,19,19,19,1
2956,19,19,19,1
2957,19,19,19,1
2958,19,19,19,1
2959,19,19,19,1
2960,19,19,19,1
2961,19,19,19,1
2962,11,11,11,1
2963,11,11,11,1
2964,11,11,11,1
2965,11,11,11,1
2966,11,11,11,1
2967,19,19,19,1
2968,19,19,19,1
2969,11,11,11,1
2970,11,11,11,1
2971,11,11,11,1
2972,19,19,19,1
2973,11,11,11,1
2974,8,8,8,1
2975,19,19,19,1
2976,8,8,8,1
2977,8,8,8,1
2978,11,11,11,1
2979,8,8,8,1
2980,8,8,8,1
2981,11,11,11,1
2982,19,19,19,1
2983,19,19,19,1
2984,19,19,19,1
2985,19,19,19,1
2986,8,8,8,0
2987,8,8,8,1
2988,8,8,8,1
2989,8,8,8,1
2990,19,19,19,1
2991,19,19,19,1
2992,8,8,8,1
2993,8,8,8,1
2994,8,8,8,1
2995,8,8,8,1
2996,8,8,8,1
2997,8,8,8,1
2998,11,11,11,1
2999,11,11,11,1
3000,11,11,11,1
3001,8,8,8,1
3002,11,11,11,1
3003,19,19,19,1
3004,19,19,19,1
3005,19,19,19,1
3006,19,19,19,1
3007,8,19,20,0
3008,11,11,11,1
3009,11,11,11,1
3010,8,8,8,1
3011,17,17,17,1
3012,27,27,27,1
3013,11,11,11,1
3014,11,11,11,0
3015,11,11,11,0
3016,22,22,22,1
3017,11,11,11,1
3018,8,8,8,1
3019,8,8,8,1
3020,8,8,8,1
3021,22,22,22,1
3022,22,22,22,1
3023,22,22,22,1
3024,12,12,12,1
3025,24,24,24,1
3026,24,24,24,1
3027,24,24,24,1
3028,24,24,24,1
3029,24,24,24,1
3030,24,24,24,1
3031,24,24,24,1
3032,24,24,24,1
3033,24,24,24,1
3034,24,24,24,1
3035,24,24,24,1
3036,24,24,24,1
3037,24,24,24,1
3038,24,24,24,1
3039,24,24,24,1
3040,24,24,24,1
3041,24,24,24,1
3042,24,24,24,1
3043,24,24,24,1
3044,24,24,24,1
3045,24,24,24,1
3046,9,9,8,1
3047,24,24,24,0
3048,34,12,39,0
3049,24,24,24,1
3050,24,24,24,1
3051,24,24,24,1
3052,24,24,24,1
3053,24,24,24,1
3054,9,9,9,1
3055,24,24,24,1
3056,12,12,12,1
3057,12,12,12,1
3058,12,12,12,1
3059,11,11,11,1
3060,11,11,11,1
3061,23,23,23,1
3062,8,8,8,0
3063,8,8,8,0
3064,23,23,23,0
3065,23,23,23,1
3066,23,23,23,1
3067,11,11,11,0
3068,23,23,23,1
3069,8,8,8,1
3070,23,23,23,0
3071,23,23,23,1
3072,9,9,10,1
3073,15,15,15,1
3074,15,15,14,1
3075,12,12,12,0
3076,12,12,12,1
3077,12,12,12,1
3078,20,20,21,1
3079,21,21,22,1
3080,13,13,12,1
3081,10,10,10,1
3082,14,14,14,1
3083,16,16,17,1
3084,28,28,28,1
3085,28,28,28,1
3086,28,28,28,1
3087,28,21,36,0
3088,28,28,28,1
3089,47,47,36,1
3090,28,28,28,1
3091,8,8,8,1
3092,22,22,22,1
3093,22,22,22,1
3094,10,10,10,0
3095,16,16,16,1
3096,23,23,23,1
3097,23,23,23,1
3098,6,6,7,0
3099,11,11,11,1
3100,11,11,11,1
3101,25,25,25,1
3102,12,12,12,1
3103,6,6,6,1
3104,11,11,10,1
3105,17,17,17,1
3106,15,15,15,1
3107,16,16,16,1
3108,18,18,18,1
3109,11,11,11,1
3110,21,21,21,1
3111,21,21,21,1
3112,11,11,11,1
3113,18,18,18,0
3114,21,21,21,1
3115,21,21,20,1
3116,11,11,11,1
3117,20,20,20,1
3118,11,11,11,1
3119,28,28,28,1
3120,11,11,11,1
3121,20,20,20,1
3122,20,22,20,0
3123,20,16,20,0
3124,20,20,20,1
3125,11,11,11,1
3126,18,18,16,1
3127,18,18,18,1
3128,18,18,18,1
3129,18,18,18,1
3130,18,18,18,1
3131,18,18,7,1
3132,19,19,19,1
3133,19,19,19,1
3134,8,8,8,1
3135,19,19,19,1
3136,8,8,8,1
3137,8,8,8,0
3138,17,17,17,1
3139,17,17,17,1
3140,17,17,17,1
3141,17,17,17,1
3142,17,17,18,1
3143,23,23,23,1
3144,15,15,15,1
3145,8,8,8,1
3146,8,8,8,1
3147,16,16,16,1
3148,16,16,16,1
3149,16,16,16,1
3150,16,16,16,1
3151,24,24,26,1
3152,17,17,6,1
3153,16,16,16,1
3154,16,16,16,1
3155,29,29,29,1
3156,22,22,22,1
3157,13,13,13,1
3158,21,21,21,1
3159,15,15,6,1
3160,23,23,23,1
3161,19,19,19,1
3162,28,26,26,0
3163,14,14,15,1
3164,15,15,15,1
3165,18,9,10,0
3166,16,16,16,1
3167,24,24,25,1
3168,15,15,16,1
3169,21,21,16,1
3170,15,15,15,1
3171,23,23,23,1
3172,15,15,15,1
3173,22,22,21,1
3174,25,25,26,1
3175,23,23,23,1
3176,8,8,8,1
3177,8,8,8,1
3178,8,8,8,1
3179,20,20,20,0
3180,20,20,20,1
3181,17,17,17,1
3182,18,18,18,1
3183,18,18,18,1
3184,22,22,22,1
3185,22,22,20,1
3186,11,11,11,1
3187,15,15,18,1
3188,21,21,19,1
3189,11,11,11,1
3190,21,8,8,0
3191,21,21,21,1
3192,16,16,16,1
3193,16,16,16,1
3194,37,37,37,1
3195,8,8,8,0
3196,23,23,23,1
3197,26,26,26,1
3198,19,19,19,1
3199,11,11,11,1
3200,19,19,19,1
3201,33,33,33,1
3202,19,19,17,1
3203,19,19,19,1
3204,19,19,19,1
3205,19,19,19,1
3206,19,19,19,1
3207,19,19,19,1
3208,19,19,19,1
3209,23,23,23,1
3210,17,17,15,1
3211,18,18,18,1
3212,15,15,15,0
3213,18,18,18,1
3214,18,6,6,0
3215,26,8,25,0
3216,18,18,18,1
3217,20,20,20,1
3218,15,15,15,1
3219,15,15,19,1
3220,23,23,23,1
3221,15,16,15,0
3222,15,15,15,1
3223,7,7,7,1
3224,7,7,7,1
3225,14,14,14,1
3226,16,16,16,1
3227,28,28,9,1
3228,21,21,21,1
3229,10,10,10,1
3230,5,5,5,1
3231,13,5,5,0
3232,12,12,12,1
3233,21,21,19,1
3234,21,21,21,1
3235,21,21,21,1
3236,11,11,11,1
3237,20,20,19,1
3238,21,21,21,1
3239,21,21,21,1
3240,21,21,21,1
3241,21,21,21,1
3242,21,21,21,1
3243,8,8,8,1
3244,21,21,21,1
3245,19,19,19,1
3246,20,20,20,0
3247,20,20,20,1
3248,20,20,20,1
3249,20,20,20,1
3250,20,20,20,1
3251,20,20,20,1
3252,33,33,33,1
3253,33,33,33,0
3254,14,14,14,1
3255,14,14,14,1
3256,15,15,15,1
3257,18,18,18,1
3258,9,9,9,1
3259,17,13,13,0
3260,17,17,17,1
3261,17,17,17,1
3262,9,7,8,0
3263,18,18,18,1
3264,18,18,18,1
3265,18,18,18,1
3266,18,18,18,1
3267,18,18,18,1
3268,14,14,15,1
3269,17,17,18,1
3270,18,18,18,1
3271,18,18,18,1
3272,18,18,18,1
3273,22,22,22,1
3274,17,17,17,1
3275,17,17,17,1
3276,23,23,22,1
3277,23,23,23,1
3278,23,23,23,1
3279,23,23,23,1
3280,36,36,36,1
3281,23,23,23,1
3282,9,9,9,1
3283,20,20,20,1
3284,20,20,22,1
3285,20,20,20,1
3286,22,21,18,0
3287,10,10,10,1
3288,16,16,16,1
3289,16,16,16,1
3290,16,16,16,1
3291,17,17,17,1
3292,17,17,17,1
3293,17,17,17,1
3294,17,17,17,1
3295,36,36,36,1
3296,20,20,20,1
3297,20,20,20,1
3298,20,20,20,1
3299,20,20,20,1
3300,20,20,20,1
3301,20,20,20,1
3302,20,20,20,1
3303,20,20,20,1
3304,20,20,20,1
3305,20,20,20,1
3306,20,20,20,1
3307,20,20,20,1
3308,17,17,17,1
3309,16,16,16,1
3310,15,15,15,1
3311,15,15,15,1
3312,16,16,16,1
3313,16,16,16,1
3314,16,16,16,1
3315,16,16,16,1
3316,16,16,17,1
3317,16,16,16,1
3318,16,16,16,1
3319,22,22,20,0
3320,16,16,16,1
3321,20,16,15,0
3322,20,20,20,1
3323,20,20,20,1
3324,20,20,20,1
3325,15,15,15,1
3326,26,26,22,1
3327,10,10,10,1
3328,16,16,16,1
3329,10,10,10,1
3330,16,16,16,1
3331,7,7,7,1
3332,15,15,15,1
3333,26,26,33,1
3334,26,26,26,1
3335,17,17,15,1
3336,18,18,18,1
3337,18,18,18,1
3338,17,18,18,0
3339,18,18,18,1
3340,18,18,18,1
3341,17,17,17,1
3342,17,17,17,1
3343,9,9,9,1
3344,16,16,16,1
3345,15,13,15,0
3346,11,11,13,1
3347,13,13,13,1
3348,19,19,19,1
3349,14,14,14,1
3350,18,18,18,1
3351,18,18,18,1
3352,18,18,19,1
3353,9,9,9,1
3354,12,12,14,1
3355,12,12,12,1
3356,14,14,14,1
3357,14,14,14,1
3358,14,13,11,0
3359,14,14,14,1
3360,11,11,11,1
3361,12,12,12,1
3362,12,12,12,1
3363,7,7,7,1
3364,12,12,12,1
3365,12,12,12,1
3366,7,7,7,1
3367,26,26,26,1
3368,26,26,26,1
3369,12,12,12,1
3370,25,25,24,1
3371,10,10,10,1
3372,19,19,19,1
3373,19,19,20,1
3374,19,19,19,1
3375,19,19,19,1
3376,15,15,15,1
3377,8,8,8,1
3378,19,19,19,1
3379,21,21,21,1
3380,21,21,21,1
3381,21,21,21,1
3382,11,11,11,1
3383,20,20,20,1
3384,16,16,16,1
3385,16,16,16,1
3386,16,16,16,1
3387,16,16,16,1
3388,19,19,19,1
3389,19,20,16,0
3390,19,19,19,1
3391,19,19,19,1
3392,19,19,19,1
3393,14,14,14,1
3394,14,14,14,1
3395,14,14,14,1
3396,19,19,19,1
3397,14,14,14,1
3398,14,14,14,1
3399,14,14,14,1
3400,14,14,13,1
3401,14,14,14,1
3402,14,14,7,1
3403,14,14,14,1
3404,14,14,14,1
3405,8,8,8,0
3406,21,21,21,1
3407,19,19,14,0
3408,19,19,19,1
3409,19,19,19,1
3410,18,18,18,1
3411,18,18,18,1
3412,21,26,29,0
3413,20,20,20,1
3414,20,21,25,0
3415,20,20,20,1
3416,10,10,11,1
3417,10,10,10,1
3418,21,21,21,1
3419,11,11,11,1
3420,11,11,11,1
3421,11,24,24,0
3422,24,24,24,1
3423,18,18,18,1
3424,11,11,11,1
3425,12,12,12,1
3426,18,18,18,1
3427,12,12,11,1
3428,29,29,29,1
3429,19,19,19,1
3430,11,11,11,1
3431,20,20,21,1
3432,20,20,20,1
3433,20,20,20,1
3434,20,20,20,1
3435,13,13,13,1
3436,25,25,25,1
3437,25,25,25,1
3438,12,12,12,1
3439,21,21,21,1
3440,16,16,16,1
3441,29,10,29,0
3442,23,23,23,0
3443,23,23,23,1
3444,23,23,23,1
3445,23,23,22,1
3446,13,13,13,1
3447,33,33,33,1
3448,23,23,23,1
3449,23,23,23,1
3450,23,23,23,1
3451,23,23,23,1
3452,23,23,23,1
3453,10,21,21,0
3454,23,23,21,0
3455,23,23,23,1
3456,33,33,33,1
3457,23,23,23,1
3458,23,23,23,1
3459,23,23,23,1
3460,23,23,23,1
3461,13,13,13,1
3462,25,25,25,1
3463,23,23,23,1
3464,13,13,13,1
3465,23,23,23,1
3466,33,33,33,1
3467,23,23,23,1
3468,33,22,31,0
3469,16,16,16,1
3470,16,16,16,1
3471,16,16,16,1
3472,16,16,16,1
3473,11,11,11,1
3474,16,16,16,1
3475,11,11,12,1
3476,8,8,8,1
3477,16,16,16,1
3478,16,16,16,1
3479,8,8,13,0
3480,8,8,8,1
3481,16,16,16,1
3482,18,18,19,1
3483,11,11,11,1
3484,20,20,20,1
3485,20,20,19,1
3486,20,20,20,1
3487,23,23,23,1
3488,23,23,23,1
3489,32,32,32,1
3490,19,19,19,1
3491,25,25,25,1
3492,25,25,25,1
3493,25,25,25,1
3494,25,25,25,1
3495,25,25,25,1
3496,12,39,32,0
3497,24,24,24,1
3498,25,25,25,1
3499,27,27,27,1
3500,19,19,19,1
3501,17,17,17,1
3502,22,22,22,1
3503,11,11,11,1
3504,18,18,18,1
3505,19,19,19,1
3506,32,32,11,1
3507,28,28,28,1
3508,10,10,10,1
3509,10,10,10,1
3510,13,13,13,1
3511,6,6,6,1
3512,16,16,16,1
3513,16,16,16,1
3514,16,16,16,1
3515,5,5,5,1
3516,5,5,5,1
3517,13,13,13,1
3518,5,5,5,1
3519,5,5,6,1
3520,5,5,5,1
3521,13,13,13,1
3522,13,13,13,1
3523,13,13,13,1
3524,13,13,13,1
3525,13,13,13,0
3526,13,13,14,1
3527,12,12,12,1
3528,16,16,15,1
3529,7,7,8,1
3530,11,11,13,1
3531,12,12,12,1
3532,16,16,16,1
3533,16,16,16,1
3534,8,8,8,1
3535,8,8,8,1
3536,16,16,16,1
3537,16,16,16,1
3538,16,16,16,0
3539,16,16,16,1
3540,16,16,16,1
3541,11,11,11,1
3542,30,30,11,1
3543,30,30,30,1
3544,16,16,16,1
3545,20,8,20,0
3546,8,8,8,1
3547,15,15,15,1
3548,9,9,9,1
3549,15,15,16,1
3550,9,9,9,1
3551,16,16,16,1
3552,20,20,20,1
3553,20,20,20,1
3554,20,20,20,1
3555,20,20,20,1
3556,20,20,20,1
3557,8,8,8,1
3558,20,20,20,1
3559,20,20,20,1
3560,34,23,33,0
3561,22,22,22,1
3562,25,25,25,1
3563,6,6,6,1
3564,20,20,20,1
3565,20,20,20,1
3566,20,20,21,1
3567,20,20,20,1
3568,20,20,20,1
3569,10,10,10,1
3570,21,21,21,1
3571,21,20,20,0
3572,22,22,22,1
3573,7,5,6,0
3574,21,21,21,1
3575,35,35,35,1
3576,22,22,21,1
3577,24,24,24,1
3578,24,24,38,1
3579,18,18,19,1
3580,18,18,18,1
3581,19,19,19,1
3582,18,18,16,1
3583,19,19,19,1
3584,10,10,10,1
3585,10,10,10,1
3586,10,10,10,1
3587,22,22,22,1
3588,17,17,17,1
3589,18,18,18,1
3590,15,15,15,1
3591,15,15,15,1
3592,15,15,15,1
3593,17,17,17,1
3594,18,18,18,1
3595,32,32,32,1
3596,15,15,15,1
3597,21,21,21,1
3598,26,26,26,1
3599,17,19,18,0
3600,27,27,26,1
3601,17,17,17,1
3602,17,14,14,0
3603,10,31,10,0
3604,17,17,17,1
3605,22,22,22,1
3606,22,22,22,1
3607,18,20,22,0
3608,18,18,17,1
3609,18,18,18,1
3610,18,18,18,1
3611,4,4,4,1
3612,12,12,12,1
3613,15,15,15,1
3614,15,15,15,1
3615,12,12,12,1
3616,12,12,12,1
3617,14,14,14,1
3618,6,6,6,1
3619,13,13,16,1
3620,13,13,13,1
3621,8,8,9,1
3622,13,13,13,1
3623,9,9,8,1
3624,14,14,14,1
3625,14,14,14,1
3626,14,14,14,1
3627,16,16,16,1
3628,17,17,18,1
3629,18,18,18,1
3630,18,18,18,1
3631,15,15,15,1
3632,15,15,15,1
3633,12,12,12,1
3634,14,14,14,1
3635,14,13,13,0
3636,14,14,14,1
3637,27,27,27,1
3638,27,27,27,1
3639,15,15,15,1
3640,15,15,15,1
3641,15,15,15,1
3642,11,11,5,0
3643,12,12,12,1
3644,15,15,15,1
3645,23,23,23,1
3646,15,15,15,1
3647,15,15,15,1
3648,24,24,24,1
3649,8,8,8,1
3650,8,8,8,1
3651,13,13,13,1
3652,16,16,16,1
3653,8,8,8,1
3654,9,9,9,1
3655,15,15,15,1
3656,12,16,14,0
3657,9,9,9,1
3658,9,30,33,0
3659,9,9,9,1
3660,14,14,15,1
3661,11,11,11,1
3662,11,11,11,1
3663,11,11,11,1
3664,11,11,11,1
3665,12,12,12,1
3666,9,25,25,0
3667,11,11,12,1
3668,12,12,12,1
3669,11,11,11,1
3670,11,11,11,1
3671,12,12,13,1
3672,12,12,12,1
3673,13,13,13,1
3674,16,16,17,1
3675,10,10,10,1
3676,11,11,11,1
3677,11,11,11,1
3678,11,11,11,1
3679,8,8,8,1
3680,11,33,31,0
3681,27,23,28,0
3682,13,13,13,1
3683,13,13,13,1
3684,16,16,16,1
3685,14,14,14,1
3686,14,14,14,1
3687,16,16,19,1
3688,16,16,7,0
3689,10,10,10,1
3690,11,11,11,1
3691,27,27,27,1
3692,15,15,15,1
3693,6,6,3,1
3694,13,13,13,1
3695,13,13,13,1
3696,11,11,11,1
3697,10,10,10,1
3698,35,32,32,0
3699,19,19,19,1
3700,4,4,4,1
3701,11,11,11,1
3702,16,16,19,1
3703,10,10,10,1
3704,10,10,10,1
3705,10,10,10,1
3706,16,6,13,0
3707,16,16,16,1
3708,11,11,12,1
3709,11,11,11,1
3710,11,11,11,1
3711,12,12,12,1
3712,15,15,18,1
3713,13,13,13,1
3714,14,14,14,0
3715,14,14,15,1
3716,15,15,15,0
3717,15,15,15,1
3718,14,14,14,1
3719,17,17,17,1
3720,18,19,22,0
3721,11,11,11,1
3722,11,11,11,1
3723,16,16,16,1
3724,13,13,13,1
3725,26,22,26,0
3726,12,12,12,1
3727,12,12,12,1
3728,16,16,16,1
3729,8,8,8,1
3730,22,22,22,1
3731,22,22,22,1
3732,22,22,22,1
3733,22,22,22,1
3734,22,22,22,1
3735,22,22,22,1
3736,22,22,22,1
3737,18,18,18,0
3738,18,16,16,0
3739,18,18,18,1
3740,19,19,19,1
3741,19,19,19,1
3742,32,32,32,1
3743,19,19,19,1
3744,32,32,32,1
3745,19,19,8,1
3746,19,19,19,1
3747,8,8,8,1
3748,19,19,19,1
3749,19,19,19,1
3750,19,19,19,1
3751,19,19,19,1
3752,19,19,19,1
3753,19,19,19,1
3754,19,19,19,1
3755,8,8,8,1
3756,19,19,19,1
3757,19,19,19,1
3758,8,8,8,1
3759,8,8,8,1
3760,19,19,19,0
3761,19,19,19,1
3762,19,19,19,1
3763,19,19,19,1
3764,19,19,19,1
3765,19,19,19,1
3766,8,8,8,1
3767,8,11,21,0
3768,17,17,17,1
3769,12,12,12,1
3770,12,12,12,1
3771,12,12,12,1
3772,16,16,16,1
3773,13,13,13,1
3774,5,5,5,1
3775,13,13,13,1
3776,12,12,13,1
3777,14,14,14,1
3778,14,14,14,1
3779,14,14,14,1
3780,14,14,14,1
3781,14,14,14,1
3782,14,14,14,1
3783,32,32,32,1
3784,19,19,18,1
3785,18,18,18,1
3786,18,18,18,1
3787,15,14,6,0
3788,7,23,23,0
3789,23,23,23,1
3790,4,4,4,1
3791,11,11,13,1
3792,8,8,19,1
3793,8,8,8,1
3794,12,18,16,0
3795,7,7,7,1
3796,5,5,5,1
3797,7,7,7,1
3798,8,8,8,1
3799,8,8,8,1
3800,8,8,8,1
3801,8,8,8,1
3802,8,8,8,1
3803,8,8,8,1
3804,8,8,8,1
3805,8,9,9,0
3806,8,8,8,1
3807,8,8,8,1
3808,8,8,8,1
3809,8,8,8,1
3810,8,8,8,1
3811,8,8,8,0
3812,21,21,21,0
3813,9,9,9,1
3814,9,9,9,1
3815,7,7,7,1
3816,7,7,7,1
3817,9,9,9,0
3818,9,9,9,1
3819,9,9,9,1
3820,21,9,9,0
3821,9,9,9,1
3822,9,9,9,0
3823,9,23,23,0
3824,8,8,8,1
3825,21,21,21,1
3826,9,9,9,1
3827,8,8,8,1
3828,8,8,8,1
3829,8,8,8,1
3830,8,8,8,1
3831,8,8,8,1
3832,7,7,7,1
3833,23,23,24,1
3834,9,9,9,1
3835,9,9,9,1
3836,9,9,9,1
3837,9,9,9,1
3838,9,9,9,1
3839,9,9,9,1
3840,9,9,9,1
3841,9,9,9,1
3842,9,9,9,0
3843,9,9,9,1
3844,9,9,9,1
3845,9,9,9,1
3846,9,9,9,1
3847,9,9,9,1
3848,12,12,12,1
3849,9,9,9,1
3850,9,9,9,1
3851,9,9,9,1
3852,9,9,9,1
3853,9,9,9,1
3854,9,9,9,1
3855,9,9,9,1
3856,9,9,9,0
3857,9,9,9,1
3858,9,9,9,1
3859,9,9,9,1
3860,9,9,9,1
3861,9,9,9,0
3862,9,9,9,1
3863,9,9,9,1
3864,9,9,9,1
3865,23,23,23,1
3866,9,9,9,1
3867,9,9,9,1
3868,9,9,9,1
3869,9,9,9,1
3870,9,9,9,0
3871,9,9,9,1
3872,9,9,9,1
3873,9,9,9,1
3874,9,9,9,1
3875,9,9,9,1
3876,9,9,20,0
3877,9,8,8,0
3878,9,9,9,0
3879,8,8,8,1
3880,8,8,8,1
3881,8,8,8,1
3882,8,8,8,1
3883,8,8,8,1
3884,8,8,8,0
3885,8,8,8,1
3886,19,19,19,1
3887,19,19,19,1
3888,8,8,8,1
3889,8,8,8,1
3890,8,8,8,1
3891,8,8,8,1
3892,8,8,8,1
3893,8,8,8,1
3894,8,8,8,1
3895,8,8,8,1
3896,8,8,8,0
3897,8,8,8,0
3898,8,9,8,0
