image_id,gt_len,pred_text_len,pred_len_from_head,correct_or_not,eos_type,len_head_correct,len_diff_text,len_diff_head
3417,10,10,10,1,none,1,0,0
3418,21,21,21,1,none,1,0,0
3419,11,11,11,1,none,1,0,0
3420,11,11,11,1,none,1,0,0
3421,11,24,24,0,eos_late,0,13,13
3422,24,24,24,1,none,1,0,0
3423,18,18,18,1,none,1,0,0
3424,11,11,11,1,none,1,0,0
3425,12,12,12,1,none,1,0,0
3426,18,18,18,1,none,1,0,0
3427,12,12,11,1,none,0,0,-1
3428,29,29,29,1,none,1,0,0
3429,19,19,19,1,none,1,0,0
3430,11,11,11,1,none,1,0,0
3431,20,20,21,1,none,0,0,1
3432,20,20,20,1,none,1,0,0
3433,20,20,20,1,none,1,0,0
3434,20,20,20,1,none,1,0,0
3435,13,13,13,1,none,1,0,0
3436,25,25,25,1,none,1,0,0
3437,25,25,25,1,none,1,0,0
3438,12,12,12,1,none,1,0,0
3439,21,21,21,1,none,1,0,0
3440,16,16,16,1,none,1,0,0
3441,29,10,29,0,eos_early,1,-19,0
3442,23,23,23,0,none,1,0,0
3443,23,23,23,1,none,1,0,0
3444,23,23,23,1,none,1,0,0
3445,23,23,22,1,none,0,0,-1
3446,13,13,13,1,none,1,0,0
3447,33,33,33,1,none,1,0,0
3448,23,23,23,1,none,1,0,0
3449,23,23,23,1,none,1,0,0
3450,23,23,23,1,none,1,0,0
3451,23,23,23,1,none,1,0,0
3452,23,23,23,1,none,1,0,0
3453,10,21,21,0,eos_late,0,11,11
3454,23,23,21,0,none,0,0,-2
3455,23,23,23,1,none,1,0,0
3456,33,33,33,1,none,1,0,0
3457,23,23,23,1,none,1,0,0
3458,23,23,23,1,none,1,0,0
3459,23,23,23,1,none,1,0,0
3460,23,23,23,1,none,1,0,0
3461,13,13,13,1,none,1,0,0
3462,25,25,25,1,none,1,0,0
3463,23,23,23,1,none,1,0,0
3464,13,13,13,1,none,1,0,0
3465,23,23,23,1,none,1,0,0
3466,33,33,33,1,none,1,0,0
3467,23,23,23,1,none,1,0,0
3468,33,22,31,0,eos_early,0,-11,-2
3469,16,16,16,1,none,1,0,0
3470,16,16,16,1,none,1,0,0
3471,16,16,16,1,none,1,0,0
3472,16,16,16,1,none,1,0,0
3473,11,11,11,1,none,1,0,0
3474,16,16,16,1,none,1,0,0
3475,11,11,12,1,none,0,0,1
3476,8,8,8,1,none,1,0,0
3477,16,16,16,1,none,1,0,0
3478,16,16,16,1,none,1,0,0
3479,8,8,13,0,none,0,0,5
3480,8,8,8,1,none,1,0,0
3481,16,16,16,1,none,1,0,0
3482,18,18,19,1,none,0,0,1
3483,11,11,11,1,none,1,0,0
3484,20,20,20,1,none,1,0,0
3485,20,20,19,1,none,0,0,-1
3486,20,20,20,1,none,1,0,0
3487,23,23,23,1,none,1,0,0
3488,23,23,23,1,none,1,0,0
3489,32,32,32,1,none,1,0,0
3490,19,19,19,1,none,1,0,0
3491,25,25,25,1,none,1,0,0
3492,25,25,25,1,none,1,0,0
3493,25,25,25,1,none,1,0,0
3494,25,25,25,1,none,1,0,0
3495,25,25,25,1,none,1,0,0
3496,12,39,32,0,eos_late,0,27,20
3497,24,24,24,1,none,1,0,0
3498,25,25,25,1,none,1,0,0
3499,27,27,27,1,none,1,0,0
3500,19,19,19,1,none,1,0,0
3501,17,17,17,1,none,1,0,0
3502,22,22,22,1,none,1,0,0
3503,11,11,11,1,none,1,0,0
3504,18,18,18,1,none,1,0,0
3505,19,19,19,1,none,1,0,0
3506,32,32,11,1,none,0,0,-21
3507,28,28,28,1,none,1,0,0
3508,10,10,10,1,none,1,0,0
3509,10,10,10,1,none,1,0,0
3510,13,13,13,1,none,1,0,0
3511,6,6,6,1,none,1,0,0
3512,16,16,16,1,none,1,0,0
3513,16,16,16,1,none,1,0,0
3514,16,16,16,1,none,1,0,0
3515,5,5,5,1,none,1,0,0
3516,5,5,5,1,none,1,0,0
3517,13,13,13,1,none,1,0,0
3518,5,5,5,1,none,1,0,0
3519,5,5,6,1,none,0,0,1
3520,5,5,5,1,none,1,0,0
3521,13,13,13,1,none,1,0,0
3522,13,13,13,1,none,1,0,0
3523,13,13,13,1,none,1,0,0
3524,13,13,13,1,none,1,0,0
3525,13,13,13,0,none,1,0,0
3526,13,13,14,1,none,0,0,1
3527,12,12,12,1,none,1,0,0
3528,16,16,15,1,none,0,0,-1
3529,7,7,8,1,none,0,0,1
3530,11,11,13,1,none,0,0,2
3531,12,12,12,1,none,1,0,0
3532,16,16,16,1,none,1,0,0
3533,16,16,16,1,none,1,0,0
3534,8,8,8,1,none,1,0,0
3535,8,8,8,1,none,1,0,0
3536,16,16,16,1,none,1,0,0
3537,16,16,16,1,none,1,0,0
3538,16,16,16,0,none,1,0,0
3539,16,16,16,1,none,1,0,0
3540,16,16,16,1,none,1,0,0
3541,11,11,11,1,none,1,0,0
3542,30,30,11,1,none,0,0,-19
3543,30,30,30,1,none,1,0,0
3544,16,16,16,1,none,1,0,0
3545,20,8,20,0,eos_early,1,-12,0
3546,8,8,8,1,none,1,0,0
3547,15,15,15,1,none,1,0,0
3548,9,9,9,1,none,1,0,0
3549,15,15,16,1,none,0,0,1
3550,9,9,9,1,none,1,0,0
3551,16,16,16,1,none,1,0,0
3552,20,20,20,1,none,1,0,0
3553,20,20,20,1,none,1,0,0
3554,20,20,20,1,none,1,0,0
3555,20,20,20,1,none,1,0,0
3556,20,20,20,1,none,1,0,0
3557,8,8,8,1,none,1,0,0
3558,20,20,20,1,none,1,0,0
3559,20,20,20,1,none,1,0,0
3560,34,23,33,0,eos_early,0,-11,-1
3561,22,22,22,1,none,1,0,0
3562,25,25,25,1,none,1,0,0
3563,6,6,6,1,none,1,0,0
3564,20,20,20,1,none,1,0,0
3565,20,20,20,1,none,1,0,0
3566,20,20,21,1,none,0,0,1
3567,20,20,20,1,none,1,0,0
3568,20,20,20,1,none,1,0,0
3569,10,10,10,1,none,1,0,0
3570,21,21,21,1,none,1,0,0
3571,21,20,20,0,eos_early,0,-1,-1
3572,22,22,22,1,none,1,0,0
3573,7,5,6,0,eos_early,0,-2,-1
3574,21,21,21,1,none,1,0,0
3575,35,35,35,1,none,1,0,0
3576,22,22,21,1,none,0,0,-1
3577,24,24,24,1,none,1,0,0
3578,24,24,38,1,none,0,0,14
3579,18,18,19,1,none,0,0,1
3580,18,18,18,1,none,1,0,0
3581,19,19,19,1,none,1,0,0
3582,18,18,16,1,none,0,0,-2
3583,19,19,19,1,none,1,0,0
3584,10,10,10,1,none,1,0,0
3585,10,10,10,1,none,1,0,0
3586,10,10,10,1,none,1,0,0
3587,22,22,22,1,none,1,0,0
3588,17,17,17,1,none,1,0,0
3589,18,18,18,1,none,1,0,0
3590,15,15,15,1,none,1,0,0
3591,15,15,15,1,none,1,0,0
3592,15,15,15,1,none,1,0,0
3593,17,17,17,1,none,1,0,0
3594,18,18,18,1,none,1,0,0
3595,32,32,32,1,none,1,0,0
3596,15,15,15,1,none,1,0,0
3597,21,21,21,1,none,1,0,0
3598,26,26,26,1,none,1,0,0
3599,17,19,18,0,eos_late,0,2,1
3600,27,27,26,1,none,0,0,-1
3601,17,17,17,1,none,1,0,0
3602,17,14,14,0,eos_early,0,-3,-3
3603,10,31,10,0,eos_late,1,21,0
3604,17,17,17,1,none,1,0,0
3605,22,22,22,1,none,1,0,0
3606,22,22,22,1,none,1,0,0
3607,18,20,22,0,eos_late,0,2,4
3608,18,18,17,1,none,0,0,-1
3609,18,18,18,1,none,1,0,0
3610,18,18,18,1,none,1,0,0
3611,4,4,4,1,none,1,0,0
3612,12,12,12,1,none,1,0,0
3613,15,15,15,1,none,1,0,0
3614,15,15,15,1,none,1,0,0
3615,12,12,12,1,none,1,0,0
3616,12,12,12,1,none,1,0,0
3617,14,14,14,1,none,1,0,0
3618,6,6,6,1,none,1,0,0
3619,13,13,16,1,none,0,0,3
3620,13,13,13,1,none,1,0,0
3621,8,8,9,1,none,0,0,1
3622,13,13,13,1,none,1,0,0
3623,9,9,8,1,none,0,0,-1
3624,14,14,14,1,none,1,0,0
3625,14,14,14,1,none,1,0,0
3626,14,14,14,1,none,1,0,0
3627,16,16,16,1,none,1,0,0
3628,17,17,18,1,none,0,0,1
3629,18,18,18,1,none,1,0,0
3630,18,18,18,1,none,1,0,0
3631,15,15,15,1,none,1,0,0
3632,15,15,15,1,none,1,0,0
3633,12,12,12,1,none,1,0,0
3634,14,14,14,1,none,1,0,0
3635,14,13,13,0,eos_early,0,-1,-1
3636,14,14,14,1,none,1,0,0
3637,27,27,27,1,none,1,0,0
3638,27,27,27,1,none,1,0,0
3639,15,15,15,1,none,1,0,0
3640,15,15,15,1,none,1,0,0
3641,15,15,15,1,none,1,0,0
3642,11,11,5,0,none,0,0,-6
3643,12,12,12,1,none,1,0,0
3644,15,15,15,1,none,1,0,0
3645,23,23,23,1,none,1,0,0
3646,15,15,15,1,none,1,0,0
3647,15,15,15,1,none,1,0,0
3648,24,24,24,1,none,1,0,0
3649,8,8,8,1,none,1,0,0
3650,8,8,8,1,none,1,0,0
3651,13,13,13,1,none,1,0,0
3652,16,16,16,1,none,1,0,0
3653,8,8,8,1,none,1,0,0
3654,9,9,9,1,none,1,0,0
3655,15,15,15,1,none,1,0,0
3656,12,16,14,0,eos_late,0,4,2
3657,9,9,9,1,none,1,0,0
3658,9,30,33,0,eos_late,0,21,24
3659,9,9,9,1,none,1,0,0
3660,14,14,15,1,none,0,0,1
3661,11,11,11,1,none,1,0,0
3662,11,11,11,1,none,1,0,0
3663,11,11,11,1,none,1,0,0
3664,11,11,11,1,none,1,0,0
3665,12,12,12,1,none,1,0,0
3666,9,25,25,0,eos_late,0,16,16
3667,11,11,12,1,none,0,0,1
3668,12,12,12,1,none,1,0,0
3669,11,11,11,1,none,1,0,0
3670,11,11,11,1,none,1,0,0
3671,12,12,13,1,none,0,0,1
3672,12,12,12,1,none,1,0,0
3673,13,13,13,1,none,1,0,0
3674,16,16,17,1,none,0,0,1
3675,10,10,10,1,none,1,0,0
3676,11,11,11,1,none,1,0,0
3677,11,11,11,1,none,1,0,0
3678,11,11,11,1,none,1,0,0
3679,8,8,8,1,none,1,0,0
3680,11,33,31,0,eos_late,0,22,20
3681,27,23,28,0,eos_early,0,-4,1
3682,13,13,13,1,none,1,0,0
3683,13,13,13,1,none,1,0,0
3684,16,16,16,1,none,1,0,0
3685,14,14,14,1,none,1,0,0
3686,14,14,14,1,none,1,0,0
3687,16,16,19,1,none,0,0,3
3688,16,16,7,0,none,0,0,-9
3689,10,10,10,1,none,1,0,0
3690,11,11,11,1,none,1,0,0
3691,27,27,27,1,none,1,0,0
3692,15,15,15,1,none,1,0,0
3693,6,6,3,1,none,0,0,-3
3694,13,13,13,1,none,1,0,0
3695,13,13,13,1,none,1,0,0
3696,11,11,11,1,none,1,0,0
3697,10,10,10,1,none,1,0,0
3698,35,32,32,0,eos_early,0,-3,-3
3699,19,19,19,1,none,1,0,0
3700,4,4,4,1,none,1,0,0
3701,11,11,11,1,none,1,0,0
3702,16,16,19,1,none,0,0,3
3703,10,10,10,1,none,1,0,0
3704,10,10,10,1,none,1,0,0
3705,10,10,10,1,none,1,0,0
3706,16,6,13,0,eos_early,0,-10,-3
3707,16,16,16,1,none,1,0,0
3708,11,11,12,1,none,0,0,1
3709,11,11,11,1,none,1,0,0
3710,11,11,11,1,none,1,0,0
3711,12,12,12,1,none,1,0,0
3712,15,15,18,1,none,0,0,3
3713,13,13,13,1,none,1,0,0
3714,14,14,14,0,none,1,0,0
3715,14,14,15,1,none,0,0,1
3716,15,15,15,0,none,1,0,0
3717,15,15,15,1,none,1,0,0
3718,14,14,14,1,none,1,0,0
3719,17,17,17,1,none,1,0,0
3720,18,19,22,0,eos_late,0,1,4
3721,11,11,11,1,none,1,0,0
3722,11,11,11,1,none,1,0,0
3723,16,16,16,1,none,1,0,0
3724,13,13,13,1,none,1,0,0
3725,26,22,26,0,eos_early,1,-4,0
3726,12,12,12,1,none,1,0,0
3727,12,12,12,1,none,1,0,0
3728,16,16,16,1,none,1,0,0
3729,8,8,8,1,none,1,0,0
3730,22,22,22,1,none,1,0,0
3731,22,22,22,1,none,1,0,0
3732,22,22,22,1,none,1,0,0
3733,22,22,22,1,none,1,0,0
3734,22,22,22,1,none,1,0,0
3735,22,22,22,1,none,1,0,0
3736,22,22,22,1,none,1,0,0
3737,18,18,18,0,none,1,0,0
3738,18,16,16,0,eos_early,0,-2,-2
3739,18,18,18,1,none,1,0,0
3740,19,19,19,1,none,1,0,0
3741,19,19,19,1,none,1,0,0
3742,32,32,32,1,none,1,0,0
3743,19,19,19,1,none,1,0,0
3744,32,32,32,1,none,1,0,0
3745,19,19,8,1,none,0,0,-11
3746,19,19,19,1,none,1,0,0
3747,8,8,8,1,none,1,0,0
3748,19,19,19,1,none,1,0,0
3749,19,19,19,1,none,1,0,0
3750,19,19,19,1,none,1,0,0
3751,19,19,19,1,none,1,0,0
3752,19,19,19,1,none,1,0,0
3753,19,19,19,1,none,1,0,0
3754,19,19,19,1,none,1,0,0
3755,8,8,8,1,none,1,0,0
3756,19,19,19,1,none,1,0,0
3757,19,19,19,1,none,1,0,0
3758,8,8,8,1,none,1,0,0
3759,8,8,8,1,none,1,0,0
3760,19,19,19,0,none,1,0,0
3761,19,19,19,1,none,1,0,0
3762,19,19,19,1,none,1,0,0
3763,19,19,19,1,none,1,0,0
3764,19,19,19,1,none,1,0,0
3765,19,19,19,1,none,1,0,0
3766,8,8,8,1,none,1,0,0
3767,8,11,21,0,eos_late,0,3,13
3768,17,17,17,1,none,1,0,0
3769,12,12,12,1,none,1,0,0
3770,12,12,12,1,none,1,0,0
3771,12,12,12,1,none,1,0,0
3772,16,16,16,1,none,1,0,0
3773,13,13,13,1,none,1,0,0
3774,5,5,5,1,none,1,0,0
3775,13,13,13,1,none,1,0,0
3776,12,12,13,1,none,0,0,1
3777,14,14,14,1,none,1,0,0
3778,14,14,14,1,none,1,0,0
3779,14,14,14,1,none,1,0,0
3780,14,14,14,1,none,1,0,0
3781,14,14,14,1,none,1,0,0
3782,14,14,14,1,none,1,0,0
3783,32,32,32,1,none,1,0,0
3784,19,19,18,1,none,0,0,-1
3785,18,18,18,1,none,1,0,0
3786,18,18,18,1,none,1,0,0
3787,15,14,6,0,eos_early,0,-1,-9
3788,7,23,23,0,eos_late,0,16,16
3789,23,23,23,1,none,1,0,0
3790,4,4,4,1,none,1,0,0
3791,11,11,13,1,none,0,0,2
3792,8,8,19,1,none,0,0,11
3793,8,8,8,1,none,1,0,0
3794,12,18,16,0,eos_late,0,6,4
3795,7,7,7,1,none,1,0,0
3796,5,5,5,1,none,1,0,0
3797,7,7,7,1,none,1,0,0
3798,8,8,8,1,none,1,0,0
3799,8,8,8,1,none,1,0,0
3800,8,8,8,1,none,1,0,0
3801,8,8,8,1,none,1,0,0
3802,8,8,8,1,none,1,0,0
3803,8,8,8,1,none,1,0,0
3804,8,8,8,1,none,1,0,0
3805,8,9,9,0,eos_late,0,1,1
3806,8,8,8,1,none,1,0,0
3807,8,8,8,1,none,1,0,0
3808,8,8,8,1,none,1,0,0
3809,8,8,8,1,none,1,0,0
3810,8,8,8,1,none,1,0,0
3811,8,8,8,0,none,1,0,0
3812,21,21,21,0,none,1,0,0
3813,9,9,9,1,none,1,0,0
3814,9,9,9,1,none,1,0,0
3815,7,7,7,1,none,1,0,0
3816,7,7,7,1,none,1,0,0
3817,9,9,9,0,none,1,0,0
3818,9,9,9,1,none,1,0,0
3819,9,9,9,1,none,1,0,0
3820,21,9,9,0,eos_early,0,-12,-12
3821,9,9,9,1,none,1,0,0
3822,9,9,9,0,none,1,0,0
3823,9,23,23,0,eos_late,0,14,14
3824,8,8,8,1,none,1,0,0
3825,21,21,21,1,none,1,0,0
3826,9,9,9,1,none,1,0,0
3827,8,8,8,1,none,1,0,0
3828,8,8,8,1,none,1,0,0
3829,8,8,8,1,none,1,0,0
3830,8,8,8,1,none,1,0,0
3831,8,8,8,1,none,1,0,0
3832,7,7,7,1,none,1,0,0
3833,23,23,24,1,none,0,0,1
3834,9,9,9,1,none,1,0,0
3835,9,9,9,1,none,1,0,0
3836,9,9,9,1,none,1,0,0
3837,9,9,9,1,none,1,0,0
3838,9,9,9,1,none,1,0,0
3839,9,9,9,1,none,1,0,0
3840,9,9,9,1,none,1,0,0
3841,9,9,9,1,none,1,0,0
3842,9,9,9,0,none,1,0,0
3843,9,9,9,1,none,1,0,0
3844,9,9,9,1,none,1,0,0
3845,9,9,9,1,none,1,0,0
3846,9,9,9,1,none,1,0,0
3847,9,9,9,1,none,1,0,0
3848,12,12,12,1,none,1,0,0
3849,9,9,9,1,none,1,0,0
3850,9,9,9,1,none,1,0,0
3851,9,9,9,1,none,1,0,0
3852,9,9,9,1,none,1,0,0
3853,9,9,9,1,none,1,0,0
3854,9,9,9,1,none,1,0,0
3855,9,9,9,1,none,1,0,0
3856,9,9,9,0,none,1,0,0
3857,9,9,9,1,none,1,0,0
3858,9,9,9,1,none,1,0,0
3859,9,9,9,1,none,1,0,0
3860,9,9,9,1,none,1,0,0
3861,9,9,9,0,none,1,0,0
3862,9,9,9,1,none,1,0,0
3863,9,9,9,1,none,1,0,0
3864,9,9,9,1,none,1,0,0
3865,23,23,23,1,none,1,0,0
3866,9,9,9,1,none,1,0,0
3867,9,9,9,1,none,1,0,0
3868,9,9,9,1,none,1,0,0
3869,9,9,9,1,none,1,0,0
3870,9,9,9,0,none,1,0,0
3871,9,9,9,1,none,1,0,0
3872,9,9,9,1,none,1,0,0
3873,9,9,9,1,none,1,0,0
3874,9,9,9,1,none,1,0,0
3875,9,9,9,1,none,1,0,0
3876,9,9,20,0,none,0,0,11
3877,9,8,8,0,eos_early,0,-1,-1
3878,9,9,9,0,none,1,0,0
3879,8,8,8,1,none,1,0,0
3880,8,8,8,1,none,1,0,0
3881,8,8,8,1,none,1,0,0
3882,8,8,8,1,none,1,0,0
3883,8,8,8,1,none,1,0,0
3884,8,8,8,0,none,1,0,0
3885,8,8,8,1,none,1,0,0
3886,19,19,19,1,none,1,0,0
3887,19,19,19,1,none,1,0,0
3888,8,8,8,1,none,1,0,0
3889,8,8,8,1,none,1,0,0
3890,8,8,8,1,none,1,0,0
3891,8,8,8,1,none,1,0,0
3892,8,8,8,1,none,1,0,0
3893,8,8,8,1,none,1,0,0
3894,8,8,8,1,none,1,0,0
3895,8,8,8,1,none,1,0,0
3896,8,8,8,0,none,1,0,0
3897,8,8,8,0,none,1,0,0
3898,8,9,8,0,eos_late,1,1,0
3899,8,8,8,1,none,1,0,0
3900,8,8,8,0,none,1,0,0
3901,8,8,8,1,none,1,0,0
3902,8,8,8,1,none,1,0,0
3903,8,8,8,1,none,1,0,0
3904,8,8,8,0,none,1,0,0
3905,8,8,8,1,none,1,0,0
3906,8,8,8,1,none,1,0,0
3907,8,8,8,1,none,1,0,0
3908,8,8,8,1,none,1,0,0
3909,8,8,8,1,none,1,0,0
3910,8,8,8,1,none,1,0,0
3911,8,8,8,1,none,1,0,0
3912,8,8,8,1,none,1,0,0
3913,8,8,8,1,none,1,0,0
3914,8,8,8,1,none,1,0,0
3915,8,8,8,1,none,1,0,0
3916,8,8,8,1,none,1,0,0
3917,8,8,8,1,none,1,0,0
3918,8,8,8,1,none,1,0,0
3919,8,8,8,1,none,1,0,0
3920,8,8,8,0,none,1,0,0
3921,8,8,8,0,none,1,0,0
3922,8,8,18,0,none,0,0,10
3923,8,8,8,1,none,1,0,0
3924,19,19,19,1,none,1,0,0
3925,19,19,19,1,none,1,0,0
3926,8,8,8,1,none,1,0,0
3927,8,8,8,1,none,1,0,0
3928,8,8,8,1,none,1,0,0
3929,8,8,8,1,none,1,0,0
3930,8,8,8,1,none,1,0,0
3931,8,8,8,1,none,1,0,0
3932,8,8,8,1,none,1,0,0
3933,8,8,8,1,none,1,0,0
3934,8,8,8,0,none,1,0,0
3935,8,8,8,0,none,1,0,0
3936,9,9,9,0,none,1,0,0
3937,9,9,9,0,none,1,0,0
3938,9,9,9,1,none,1,0,0
3939,9,9,9,1,none,1,0,0
3940,9,9,9,1,none,1,0,0
3941,8,8,8,0,none,1,0,0
3942,8,8,8,1,none,1,0,0
3943,8,8,8,1,none,1,0,0
3944,8,8,8,1,none,1,0,0
3945,8,8,8,0,none,1,0,0
3946,7,7,7,1,none,1,0,0
3947,8,8,8,1,none,1,0,0
3948,17,22,18,0,eos_late,0,5,1
3949,8,7,7,0,eos_early,0,-1,-1
3950,8,8,8,1,none,1,0,0
3951,17,12,14,0,eos_early,0,-5,-3
3952,8,8,8,0,none,1,0,0
3953,8,8,8,1,none,1,0,0
3954,20,17,19,0,eos_early,0,-3,-1
3955,12,16,12,0,eos_late,1,4,0
3956,5,5,5,0,none,1,0,0
3957,21,18,14,0,eos_early,0,-3,-7
3958,18,18,18,0,none,1,0,0
3959,8,8,8,1,none,1,0,0
3960,10,9,10,0,eos_early,1,-1,0
3961,10,10,10,1,none,1,0,0
3962,6,6,6,0,none,1,0,0
3963,20,22,16,0,eos_late,0,2,-4
3964,14,16,15,0,eos_late,0,2,1
3965,7,8,8,0,eos_late,0,1,1
3966,5,5,5,1,none,1,0,0
3967,5,5,5,1,none,1,0,0
3968,18,18,18,1,none,1,0,0
3969,6,6,6,1,none,1,0,0
3970,8,8,7,0,none,0,0,-1
3971,17,17,17,1,none,1,0,0
3972,15,15,15,0,none,1,0,0
3973,15,13,13,0,eos_early,0,-2,-2
3974,22,22,22,1,none,1,0,0
3975,8,8,8,1,none,1,0,0
3976,9,9,9,1,none,1,0,0
3977,20,20,20,1,none,1,0,0
3978,8,8,8,1,none,1,0,0
3979,7,7,7,1,none,1,0,0
3980,8,8,8,0,none,1,0,0
3981,19,19,19,1,none,1,0,0
3982,8,8,8,1,none,1,0,0
3983,8,8,8,1,none,1,0,0
3984,8,8,8,1,none,1,0,0
3985,8,8,8,1,none,1,0,0
3986,8,8,8,0,none,1,0,0
3987,8,8,8,1,none,1,0,0
3988,8,8,8,1,none,1,0,0
3989,5,5,5,1,none,1,0,0
3990,3,3,3,1,none,1,0,0
3991,5,5,5,1,none,1,0,0
3992,4,4,4,1,none,1,0,0
3993,6,6,6,1,none,1,0,0
3994,15,15,15,1,none,1,0,0
3995,5,5,5,0,none,1,0,0
3996,8,8,8,1,none,1,0,0
3997,8,8,8,1,none,1,0,0
3998,5,5,5,1,none,1,0,0
3999,5,5,5,0,none,1,0,0
4000,6,6,6,1,none,1,0,0
4001,17,17,17,1,none,1,0,0
4002,5,5,4,1,none,0,0,-1
4003,10,10,10,1,none,1,0,0
4004,2,2,2,1,none,1,0,0
4005,8,8,8,1,none,1,0,0
4006,13,13,13,1,none,1,0,0
4007,7,7,7,1,none,1,0,0
4008,4,4,5,1,none,0,0,1
4009,5,5,5,1,none,1,0,0
4010,6,6,6,1,none,1,0,0
4011,7,5,5,0,eos_early,0,-2,-2
4012,4,4,4,1,none,1,0,0
4013,2,2,2,1,none,1,0,0
4014,6,6,6,1,none,1,0,0
4015,6,6,8,1,none,0,0,2
4016,6,6,6,1,none,1,0,0
4017,6,6,6,1,none,1,0,0
4018,6,6,6,1,none,1,0,0
4019,16,16,17,1,none,0,0,1
4020,7,7,7,0,none,1,0,0
4021,17,17,17,1,none,1,0,0
4022,6,6,6,0,none,1,0,0
4023,8,8,8,1,none,1,0,0
4024,8,8,8,1,none,1,0,0
4025,13,14,15,0,eos_late,0,1,2
4026,7,7,7,1,none,1,0,0
4027,5,5,6,1,none,0,0,1
4028,11,11,11,1,none,1,0,0
4029,10,10,11,1,none,0,0,1
4030,7,7,8,0,none,0,0,1
4031,5,5,5,1,none,1,0,0
4032,5,5,5,1,none,1,0,0
4033,6,6,6,1,none,1,0,0
4034,13,13,13,1,none,1,0,0
4035,15,15,15,1,none,1,0,0
4036,4,4,4,1,none,1,0,0
4037,12,12,12,1,none,1,0,0
4038,12,12,12,1,none,1,0,0
4039,6,6,6,1,none,1,0,0
4040,9,9,9,1,none,1,0,0
4041,3,3,3,1,none,1,0,0
4042,12,12,12,1,none,1,0,0
4043,12,12,13,1,none,0,0,1
4044,2,2,2,1,none,1,0,0
4045,16,16,16,1,none,1,0,0
4046,5,5,5,1,none,1,0,0
4047,5,5,5,1,none,1,0,0
4048,6,6,6,1,none,1,0,0
4049,7,7,7,1,none,1,0,0
4050,5,5,5,1,none,1,0,0
4051,8,8,8,1,none,1,0,0
4052,13,13,13,1,none,1,0,0
4053,13,13,13,1,none,1,0,0
4054,15,15,15,1,none,1,0,0
4055,15,15,15,1,none,1,0,0
4056,15,15,15,1,none,1,0,0
4057,15,15,15,1,none,1,0,0
4058,4,4,2,1,none,0,0,-2
4059,4,4,4,1,none,1,0,0
4060,6,16,6,0,eos_late,1,10,0
4061,6,6,6,1,none,1,0,0
4062,6,6,6,1,none,1,0,0
4063,11,11,11,1,none,1,0,0
4064,16,15,15,0,eos_early,0,-1,-1
4065,6,6,6,1,none,1,0,0
4066,6,6,6,0,none,1,0,0
4067,13,13,13,1,none,1,0,0
4068,8,8,8,1,none,1,0,0
4069,3,3,3,1,none,1,0,0
4070,13,13,13,1,none,1,0,0
4071,6,6,6,1,none,1,0,0
4072,6,5,5,0,eos_early,0,-1,-1
4073,8,8,8,1,none,1,0,0
4074,13,13,13,1,none,1,0,0
4075,13,13,16,1,none,0,0,3
4076,13,13,13,1,none,1,0,0
4077,6,6,6,1,none,1,0,0
4078,6,6,6,1,none,1,0,0
4079,6,6,6,1,none,1,0,0
4080,12,12,12,1,none,1,0,0
4081,4,4,4,1,none,1,0,0
4082,6,15,15,0,eos_late,0,9,9
4083,10,2,10,0,eos_early,1,-8,0
4084,10,10,15,1,none,0,0,5
4085,10,10,10,1,none,1,0,0
4086,15,15,15,1,none,1,0,0
4087,5,5,5,1,none,1,0,0
4088,5,5,5,1,none,1,0,0
4089,13,13,15,1,none,0,0,2
4090,13,13,13,1,none,1,0,0
4091,10,10,11,1,none,0,0,1
4092,14,14,14,1,none,1,0,0
4093,7,7,7,1,none,1,0,0
4094,6,14,14,0,eos_late,0,8,8
4095,5,5,5,1,none,1,0,0
4096,5,5,5,0,none,1,0,0
4097,10,10,10,1,none,1,0,0
4098,10,10,10,1,none,1,0,0
4099,3,3,3,1,none,1,0,0
4100,3,3,3,1,none,1,0,0
4101,3,3,3,1,none,1,0,0
4102,3,3,3,1,none,1,0,0
4103,3,3,3,1,none,1,0,0
4104,3,3,3,1,none,1,0,0
4105,3,3,3,1,none,1,0,0
4106,3,3,3,1,none,1,0,0
4107,15,15,15,1,none,1,0,0
4108,15,15,15,1,none,1,0,0
4109,15,15,15,1,none,1,0,0
4110,15,15,15,1,none,1,0,0
4111,15,15,15,1,none,1,0,0
4112,15,15,15,1,none,1,0,0
4113,2,2,2,1,none,1,0,0
4114,7,13,12,0,eos_late,0,6,5
4115,5,5,5,1,none,1,0,0
4116,6,6,6,1,none,1,0,0
4117,6,6,6,1,none,1,0,0
4118,6,6,6,1,none,1,0,0
4119,6,6,6,0,none,1,0,0
4120,14,14,14,1,none,1,0,0
4121,6,6,6,1,none,1,0,0
4122,6,6,6,0,none,1,0,0
4123,6,6,6,0,none,1,0,0
4124,6,6,6,0,none,1,0,0
4125,6,14,14,0,eos_late,0,8,8
4126,6,6,6,1,none,1,0,0
4127,6,6,6,1,none,1,0,0
4128,5,5,5,1,none,1,0,0
4129,6,5,5,0,eos_early,0,-1,-1
4130,18,18,18,1,none,1,0,0
4131,18,17,7,0,eos_early,0,-1,-11
4132,9,9,9,1,none,1,0,0
4133,3,3,3,1,none,1,0,0
4134,3,3,3,1,none,1,0,0
4135,3,3,3,1,none,1,0,0
4136,14,14,14,1,none,1,0,0
4137,14,14,14,1,none,1,0,0
